item,factor,name,price,wprice,kicker
16827,2,Hardened Steel Shield,169.5,127.125,0.35
16828,1,Screaming Shield,166,124.5,0.45
16829,1,Modani War-Shield,111,83.25,0.15
16830,8,Zangari Shield,51.25,38.4375,0.25
16831,4,Outland Shield,45.25,33.9375,0.35
16832,3,Spell-Breaker Shield,82.33,61.7475,0.3
16833,3,Bayeaux Shield,78.33,58.7475,0.45
16834,3,Fel-Iron Shield,97.67,73.2525,0.2
16835,6,Smouldering Shield,42.33,31.7475,0
16836,9,Zeth'Gor Shield,14.44,10.83,0.25
16837,10,Dragonscale Shield,24,18,0.25
16838,8,Dreamseeker Dandelion,13.63,10.2225,0.25
16839,2,Bleeding Eye,140.5,105.375,0
16840,2,Laughing Skull Orb,245,183.75,0.05
16841,4,Supplicant's Rod,71.25,53.4375,0.1
16842,2,Slavehandler Rod,176,132,0.3
16843,1,Mistyreed Torch,55,41.25,0.15
16844,5,Consortium Crystal,27.4,20.55,0.3
16845,6,Shadow Council Orb,69.67,52.2525,0.25
16846,7,Eldr'naan Scepter,24.71,18.5325,0.4
16847,8,Archmage Orb,3.63,2.7225,0.25
16848,4,Elementalist Star,30.5,22.875,0.15
16849,2,Astralaan Orb,128.5,96.375,0.25
16850,5,Tuurik Torch,78.4,58.8,0.5
16851,10,Draenei Crystal Rod,30.2,22.65,0.5
16852,5,Liege Blade,6.4,4.8,0.1
16853,4,Cross Pommel Dagger,23.5,17.625,0.05
16854,2,Jaedenis Dagger,146.5,109.875,0.5
16855,1,Nightstalker Dagger,435,326.25,0.1
16856,9,Anzac Dagger,39.22,29.415,0.35
16857,2,Arachnid Dagger,131,98.25,0.2
16858,1,Cobra Shortblade,179,134.25,0.15
16859,6,Draconic Dagger,68,51,0.25
16860,5,Grave Keeper Knife,8.4,6.3,0.15
16861,6,Moon Blade,19,14.25,0.35
16862,2,Sharp Bowie Knife,209,156.75,0.3
16863,10,Lionhead Dagger,10.8,8.1,0.4
16864,8,Fel Ripper,58.63,43.9725,0.45
16865,8,Phantom Dagger,44.5,33.375,0.2
16866,2,Doomsayer's Mace,223,167.25,0.5
16867,6,Riversong Mace,33.17,24.8775,0.3
16868,9,Pneumatic War Hammer,43.78,32.835,0.35
16869,5,Flanged Battle Mace,40.4,30.3,0.25
16870,7,Battle Star,26.14,19.605,0.15
16871,4,Silvermoon War-Mace,68.75,51.5625,0.25
16872,10,Rockshard Club,23.7,17.775,0
16873,10,Dreaded Mace,46.3,34.725,0
16874,9,Khorium Plated Bludgeon,24.67,18.5025,0.45
16875,5,Boneshredder Mace,90,67.5,0.45
16876,1,Footman Mace,410,307.5,0.4
16877,7,Retro-Spike Club,61.71,46.2825,0.1
16878,3,Anvilmar Hammer,78.67,59.0025,0.4
16879,10,Knight's War Hammer,20.5,15.375,0.1
16880,10,Shining Mace,33,24.75,0
16881,7,Giant's Leg Bone,52.71,39.5325,0.05
16882,10,Gronn-Bone Club,26.3,19.725,0.25
16883,7,Hateful Bludgeon,28.86,21.645,0.3
16884,3,Thrallmar War Hammer,121.33,90.9975,0.45
16885,6,Stormwind Maul,13.17,9.8775,0.45
16886,9,Highmountain Hammer,6.67,5.0025,0
16887,4,Clefthoof Mace,44,33,0.2
16888,8,Blood Stained Hammer,0.75,0.5625,0.45
16889,5,Draenethyst Mallet,72.6,54.45,0.15
16890,8,Blood Knight Maul,54.63,40.9725,0.15
16891,7,Algaz Battle Hammer,52.14,39.105,0.1
16892,9,Commanding Mallet,11.44,8.58,0.2
16893,9,Halaani Hammer,6,4.5,0.2
16894,3,Telaari Longblade,76.33,57.2475,0.35
16895,2,Silver Hand Blade,211.5,158.625,0.1
16896,5,Skettis Curved Blade,80.4,60.3,0.45
16897,5,Wisdom Blade,42.2,31.65,0.4
16898,8,Light-Etched Longsword,46.25,34.6875,0.35
16899,8,Skystrider Katana,59.13,44.3475,0.25
16900,2,Bone Collector Sword,122.5,91.875,0.2
16901,8,Baron's Broadsword,33.38,25.035,0.25
16902,9,Honor Hold Saber,2.67,2.0025,0.5
16903,2,Assassins' Short Blade,65,48.75,0.4
16904,4,Howling Sword,124.5,93.375,0.25
16905,4,Gladiator Greatblade,92,69,0.45
16906,4,Blood Groove Blade,28.75,21.5625,0.15
16907,3,Iron Skull Sword,102,76.5,0.45
16908,8,Royal Crusader Sword,20.38,15.285,0.45
16909,1,Serpentlord Claymore,427,320.25,0.25
16910,10,Skeletal Broadsword,22.6,16.95,0.25
16911,8,Thunderstrike Falchion,40.38,30.285,0.5
16912,7,Vengeance Blade,50.29,37.7175,0.4
16913,6,Dragon Wing Blade,75,56.25,0.35
16914,5,Darkened Broadsword,45.4,34.05,0
16915,6,Elexorien Blade,14.83,11.1225,0.15
16916,5,Crude Umbrafen Blade,3.2,2.4,0.45
16917,9,Boulderfist Claymore,32,24,0.45
16918,9,Mok'Nathal Warblade,2.56,1.92,0.45
16919,7,Nethersteel Claymore,61.86,46.395,0.5
16920,8,Sha'tari Longsword,13.63,10.2225,0.4
16921,4,Fel Orc Brute Sword,103,77.25,0.3
16922,9,Rattan Bo Staff,40.67,30.5025,0.25
16923,8,Straight Hardwood Staff,56.5,42.375,0.35
16924,8,Jinbali Warp-Staff,21.63,16.2225,0.5
16925,8,Master's Bo Staff,41.38,31.035,0.45
16926,1,Hanbo Staff,340,255,0.35
16927,3,Demoniac Longstaff,150,112.5,0.4
16928,8,Taiji Quarterstaff,15.38,11.535,0.15
16929,9,Tanjo Staff,5.67,4.2525,0
16930,10,Bata Staff,4.5,3.375,0.05
16931,3,Nguni Stick,157.33,117.9975,0
16932,5,Calenda Fighting Stick,86,64.5,0.2
16933,6,Tapered Staff,15,11.25,0.35
16934,6,Crystal-Etched Warstaff,44.5,33.375,0
16935,2,Voodoo Hex-Staff,13.5,10.125,0.2
16936,9,Ravager Claws,17.44,13.08,0.2
16937,4,Thrasher Blades,98.5,73.875,0.5
16938,1,Vampiric Handscythes,224,168,0.45
16939,3,Shekketh Talons,49.33,36.9975,0.4
16940,10,Spleenripper Claws,18.8,14.1,0.4
16941,6,Ironspine Point,76,57,0.4
16942,3,Wight's Claws,88.33,66.2475,0.05
16943,4,Dread Fangs,96.25,72.1875,0.3
16944,6,Gutrippers,57,42.75,0
16945,8,Deathclaw Talons,32,24,0
16946,7,Serpent's Fangs,41.86,31.395,0.1
16947,3,Diamond Tipped Claws,112.67,84.5025,0
16948,2,Boneshredder Claws,96,72,0.45
16949,4,Razor Scythes,24.5,18.375,0.1
16950,9,Karaborian Battle Axe,39.44,29.58,0.4
16951,9,Knight's War Axe,26.67,20.0025,0.3
16952,1,Jagged Broadaxe,165,123.75,0.5
16953,5,Reaver's Sickle,54.8,41.1,0.05
16954,3,Kingly Axe,69.67,52.2525,0.3
16955,1,Chipped Woodchopper,211,158.25,0.45
16956,7,Colossal War Axe,14,10.5,0.1
16957,7,Silvermoon Crescent Axe,70.86,53.145,0.15
16958,10,Berserker Axe,28,21,0.15
16959,4,Shadowmoon Cleaver,23,17.25,0.15
16960,6,Bladespire Broadaxe,72.33,54.2475,0.1
16961,7,Amani Tomahawk,34,25.5,0.45
16962,5,Double-Bladed Axe,21.4,16.05,0
16963,6,Rockbiter Cutter,59.17,44.3775,0.3
16964,4,Lucky Strike Axe,93.25,69.9375,0.3
16965,5,Fel-Touched Axe,55.6,41.7,0.35
16966,7,Mok'Nathal Battleaxe,15.71,11.7825,0.05
16967,10,Spiked Battle Axe,5.5,4.125,0.45
16968,8,Ogre Splitting Axe,3.5,2.625,0.2
16969,8,Sundering Axe,6.25,4.6875,0.3
16970,10,Silver-Edged Axe,23,17.25,0.3
16971,4,Rending Claw,16.5,12.375,0.1
16972,8,Glorious War-Axe,21,15.75,0.2
16973,2,Ghostly Battle Axe,220,165,0.05
16974,10,Ceremonial Slayer's Axe,45.3,33.975,0
16975,4,Windcaller Hatchet,111.5,83.625,0.1
16976,3,Slavemaster Axe,145,108.75,0.25
16977,7,Deepforge Broadaxe,33.29,24.9675,0.25
16978,7,War Scythe,21.29,15.9675,0.2
16979,3,Sha'tari Longspear,1.33,0.9975,0.2
16980,9,Halberd Polearm,46.89,35.1675,0
16981,4,Partisan Polearm,10.75,8.0625,0.2
16982,9,Voulge Blade,34.44,25.83,0.1
16983,9,Fel-Wrought Halberd,14.78,11.085,0.2
16984,6,War Glaive,19.17,14.3775,0.35
16985,8,Battle Scythe,54.63,40.9725,0.35
16986,5,Telaari Polearm,25.8,19.35,0.15
16987,7,Ethereal-Etched Glaive,70,52.5,0.3
16988,2,Grim Scythe,191,143.25,0.4
16989,7,Nether Trident,9.29,6.9675,0.3
16990,2,Hellfire War Spear,208,156,0.35
16991,4,Legend's Glaive,123.75,92.8125,0.5
16992,7,Azerothian Longbow,44,33,0.3
16993,7,Ashenvale Longbow,19.57,14.6775,0.3
16994,4,Telaari Longbow,8.25,6.1875,0.4
16995,7,Windtalker Bow,10.57,7.9275,0.2
16996,6,Viper Bow,38.17,28.6275,0.45
16997,3,Razorsong Bow,100.33,75.2475,0.05
16998,5,Thalassian Compound Bow,31,23.25,0.3
16999,7,Expert's Bow,40.14,30.105,0
17000,2,Talbuk Hunting Bow,146,109.5,0.45
17001,1,Ranger's Recurved Bow,248,186,0.4
17002,10,Rocslayer Longbow,49.9,37.425,0.4
17003,5,Orc Flatbow,90.2,67.65,0.1
17004,3,Dream Catcher Bow,66,49.5,0.3
17005,8,Windspear Longbow,33.25,24.9375,0.1
17006,9,Tower Crossbow,26.22,19.665,0.45
17007,5,Ram's Head Crossbow,56.6,42.45,0.4
17008,7,Stronghold Crossbow,61.43,46.0725,0.15
17009,9,Citadel Crossbow,0.89,0.6675,0.4
17010,6,Repeater Crossbow,77.33,57.9975,0.15
17011,5,Collapsible Crossbow,37.2,27.9,0.5
17012,1,Archer's Crossbow,474,355.5,0.2
17013,5,Mighty Crossbow,7.2,5.4,0.05
17014,4,Battle Damaged Crossbow,51.5,38.625,0.45
17015,7,Assassins' Silent Crossbow,22.43,16.8225,0.15
17016,4,Pocket Ballista,120.5,90.375,0.4
17017,1,Barreled Crossbow,127,95.25,0.3
17018,6,Well-Balanced Crossbow,28.5,21.375,0.15
17019,9,Rampant Crossbow,45.44,34.08,0.25
17020,8,Lead-Slug Shotgun,46,34.5,0.35
17021,1,Longbeard Rifle,498,373.5,0.5
17022,8,Gnomish Assault Rifle,39.88,29.91,0.35
17023,7,Croc-Hunter's Rifle,39.14,29.355,0.15
17024,3,PC-54 Shotgun,165,123.75,0.35
17025,6,Sawed-Off Shotgun,79.5,59.625,0.15
17026,7,Cliffjumper Shotgun,46.14,34.605,0.4
17027,9,Dragonbreath Musket,32.56,24.42,0.25
17028,4,Tauren Runed Musket,85.5,64.125,0.2
17029,5,Sporting Rifle,41.8,31.35,0.25
17030,8,Nesingwary Longrifle,28.13,21.0975,0.25
17031,7,Sen'jin Longrifle,17.43,13.0725,0.25
17032,2,Game Hunter Musket,237,177.75,0.5
17033,7,Big-Boar Battle Rifle,23.43,17.5725,0.5
17034,4,Mahogany Wand,60.25,45.1875,0.45
17035,5,Crystallized Ebony Wand,11.4,8.55,0.25
17036,4,Purpleheart Wand,61.75,46.3125,0.35
17037,1,Bloodwood Wand,63,47.25,0.3
17038,1,Yew Wand,379,284.25,0.5
17039,1,Magician's Wand,140,105,0.3
17040,5,Conjurer's Wand,90.8,68.1,0
17041,9,Majestic Wand,3.67,2.7525,0.1
17042,10,Solitaire Wand,43,32.25,0.35
17043,9,Nobility Torch,27,20.25,0.35
17044,6,Mechano-Wand,77,57.75,0.45
17045,6,Draenethyst Wand,33.5,25.125,0.45
17046,10,Dragonscale Wand,32.9,24.675,0.4
17047,3,Flawless Wand,164,123,0.05
17048,9,Absorption Dagger,45.89,34.4175,0.35
17049,2,Tuning Knife,165.5,124.125,0
17050,10,Combustion Dagger,40.3,30.225,0.3
17051,6,Siphoning Dagger,10.5,7.875,0.25
17052,4,Lightning Dagger,36,27,0.4
17053,3,Shattering Dagger,134.67,101.0025,0.25
17054,1,Soul-Drain Dagger,114,85.5,0.3
17055,1,Amplifying Blade,426,319.5,0.15
17056,2,Destructo-Blade,62.5,46.875,0
17057,9,Elemental Dagger,31.11,23.3325,0.05
17058,5,Permafrost Dagger,84.6,63.45,0.2
17059,9,Shadow Dagger,52.11,39.0825,0.45
17060,7,Thunder Spike,4.43,3.3225,0.4
17061,9,Warpdagger,44.89,33.6675,0.25
17062,5,Naaru Lightmace,12,9,0.05
17063,5,Revitalizing Hammer,51.2,38.4,0.5
17064,9,Glorious Scepter,0.78,0.585,0.45
17065,8,Cold-Iron Scepter,59.63,44.7225,0.25
17066,6,Ceremonial Hammer,26.17,19.6275,0.1
17067,6,Restorative Mace,39.67,29.7525,0.35
17068,10,Spirit-Clad Mace,11.9,8.925,0.4
17069,1,Lesser Sledgemace,482,361.5,0.5
17070,4,Ancestral Hammer,57.5,43.125,0.45
17071,6,Tranquility Mace,76.5,57.375,0.35
17072,9,Queen's Insignia,16.44,12.33,0.15
17073,1,Divine Hammer,97,72.75,0
17074,9,Lordly Scepter,3.89,2.9175,0.1
17075,1,Ascendant's Scepter,439,329.25,0.15
17076,1,Angerstaff,500,375,0.25
17077,10,Brutal Scar-Limb,40,30,0.4
17078,8,Primal Lore-Staff,52.75,39.5625,0.05
17079,9,Frenzied Staff,26.67,20.0025,0
17080,10,Faerie-Kind Staff,34.9,26.175,0.05
17081,8,Tranquility Staff,41.75,31.3125,0.25
17082,6,Starshine Staff,78.5,58.875,0.15
17083,6,Vengeance Staff,10.33,7.7475,0.1
17084,10,Reflective Staff,25,18.75,0.35
17085,5,Purification Staff,75.4,56.55,0.05
17086,4,Intimidating Greatstaff,120.75,90.5625,0.5
17087,2,Feral Warp-Staff,188,141,0
17088,4,Splintering Greatstaff,26.5,19.875,0
17089,10,Swarming Sting-Staff,33.3,24.975,0.4
17090,8,Oshu'gun Crystal Fragment,3.75,2.8125,0.5
17091,9,Unmarked Bag of Gems,30.89,23.1675,0.15
17092,5,Bulging Sack of Gems,71.6,53.7,0
17093,10,Bag of Premium Gems,12.6,9.45,0
17094,6,Gem-Stuffed Envelope,26,19.5,0.25
17095,10,Obsidian Warbeads,42.7,32.025,0.1
17096,2,Malachite Pendant,111.5,83.625,0.4
17097,9,Tigerseye Band,36.11,27.0825,0
17098,10,Blacksting's Stinger,10.7,8.025,0.05
17099,3,Bundle of Skins,97.33,72.9975,0
17100,6,Mag'har Battle Standard,54,40.5,0.15
17101,9,"""Count"" Ungula's Mandible",8.44,6.33,0.15
17102,4,Bleeding Hollow Supply Crate,95.5,71.625,0.3
17103,5,Book of Forgotten Names,57.2,42.9,0.35
17104,5,Tome of Dusk,89.8,67.35,0.5
17105,10,Pair of Ivory Tusks,29.3,21.975,0.35
17106,10,Blood-Tempered Ranseur,45.9,34.425,0.1
17107,8,Stormcrow Amulet,24.38,18.285,0.25
17108,3,Boulderfist Plans,26.33,19.7475,0.25
17109,10,Grimoire of Avoidance,48.3,36.225,0.1
17110,9,Golden Gryphon,8.78,6.585,0.2
17111,5,Ebon Gryphon,85.6,64.2,0.3
17112,9,Snowy Gryphon,35.22,26.415,0.3
17113,9,Swift Blue Gryphon,14.56,10.92,0.45
17114,6,Tawny Wind Rider,77,57.75,0
17115,3,Blue Wind Rider,110.33,82.7475,0.15
17116,6,Green Wind Rider,65.5,49.125,0.35
17117,5,Swift Red Wind Rider,33,24.75,0.25
17118,9,Defender's Gauntlets,55.56,41.67,0.25
17119,4,Boots of the Earthcaller,81.5,61.125,0.2
17120,10,Wastewalker's Sash,24.2,18.15,0.5
17121,8,Sunstrider's Gauntlets,8,6,0.35
17122,5,Venn'ren's Boots,19.8,14.85,0.3
17123,6,Fine Sash,72.17,54.1275,0.1
17124,5,Telhamat Pendant,72.4,54.3,0.2
17125,7,Amaan's Signet,2,1.5,0.05
17126,10,Demonslayer's Wristguards,4.6,3.45,0.05
17127,1,Wind Dancer's Pendant,281,210.75,0.5
17128,8,Signet of Aeranas,43.88,32.91,0.05
17129,10,Windtalker's Cloak,6.2,4.65,0.4
17130,3,Boulderfist Key,154.33,115.7475,0.45
17131,9,Salvaged Spore Sacs,16.44,12.33,0.15
17132,1,Earthcaller's Mace,223,167.25,0.5
17133,9,Totemic Staff,14.56,10.92,0.4
17134,6,Wolfrider's Dagger,4.67,3.5025,0.25
17135,8,Mag'har Bow,59.75,44.8125,0.4
17136,6,Rough Stone Statue,50.5,37.875,0.2
17137,4,Felblood Band,81.5,61.125,0.3
17138,6,Felforce Medallion,34.17,25.6275,0
17139,9,Lost Anchorite's Cloak,54.67,41.0025,0.1
17140,9,Lightbearer's Gauntlets,24.22,18.165,0.45
17141,1,Flamehandler's Gloves,197,147.75,0.1
17142,3,Pilgrim's Belt,48.33,36.2475,0.1
17143,8,Carinda's Wedding Band,46.25,34.6875,0.45
17144,6,Vindicator's Chain Helm,62.83,47.1225,0.35
17145,9,Leggings of Telhamat,37.56,28.17,0.5
17146,7,Omenai Vest,63.57,47.6775,0.3
17147,6,Northwind Cleft Key,0.5,0.375,0.5
17148,6,Ceremonial Robes,67.67,50.7525,0.1
17149,9,Thunderforge Leggings,48.22,36.165,0.35
17150,1,Tribal Hauberk,426,319.5,0.15
17151,3,Clefthoof Hide Mask,78.67,59.0025,0.05
17152,9,Ikeyen's Pauldrons,26.56,19.92,0.45
17153,8,Mud Encrusted Boots,1,0.75,0.45
17154,9,Ikeyen's Boots,0.11,0.0825,0.1
17155,3,Preserver's Medallion,8.67,6.5025,0.1
17156,10,Explorer's Leggings,13.4,10.05,0.35
17157,3,Warden's Hammer,106.67,80.0025,0.05
17158,3,Greater Rune of Warding,58,43.5,0.4
17159,2,Marshstrider's Spaulders,149.5,112.125,0.15
17160,6,Windcaller's Gauntlets,22.67,17.0025,0.5
17161,3,Cenarion Expedition Boots,10,7.5,0.15
17162,6,Zangar Epaulets,39.83,29.8725,0.45
17163,2,Plans: Greater Rune of Warding,59,44.25,0.05
17164,9,Swift Red Gryphon,17.78,13.335,0.4
17165,6,Swift Green Gryphon,64.67,48.5025,0.45
17166,4,Swift Purple Gryphon,42,31.5,0.1
17167,3,Helm of Natural Purity,24.67,18.5025,0.2
17168,9,Swift Green Wind Rider,36.78,27.585,0.45
17169,2,Swift Yellow Wind Rider,182.5,136.875,0.25
17170,4,Swift Purple Wind Rider,119.25,89.4375,0.3
17171,2,Marsh Survivalist's Belt,41,30.75,0.2
17172,10,Netherwhelp's Collar,47.2,35.4,0.25
17173,9,Sporeggar Smasher,54.67,41.0025,0.5
17174,9,Hewing Axe of the Marsh,48.22,36.165,0.25
17175,10,Sporeling Claw,14.6,10.95,0.5
17176,6,Potion of Water Breathing,37.17,27.8775,0.3
17177,7,Dark Cloak of the Marsh,43.57,32.6775,0.3
17178,2,Cenarion Ring of Casting,50.5,37.875,0.2
17179,6,Lucky Circle of the Fool,20.33,15.2475,0.1
17180,2,Talbuk Sticker,128,96,0.4
17181,3,Zerid's Vintage Musket,81,60.75,0
17182,6,Talbuk Dirk,17.67,13.2525,0.3
17183,10,Tallstalk Mushroom,35.2,26.4,0.5
17184,7,Blood Knight Tabard,32.14,24.105,0.05
17185,6,Redcap Toadstool,78.5,58.875,0.4
17186,2,Warmaul Ogre Banner,167.5,125.625,0.4
17187,1,Exodar Staff,492,369,0.4
17188,1,Kil'sorrow Armaments,446,334.5,0.3
17189,7,Kil'sorrow Banner,41.29,30.9675,0.15
17190,6,Oversized Ogre Hauberk,41.17,30.8775,0.25
17191,3,Salvaged Ango'rosh Pauldrons,25.67,19.2525,0.3
17192,1,Ango'rosh Souleater's Cowl,257,192.75,0.45
17193,5,Lo'ap's Tunic of Muck Diving,99.8,74.85,0.5
17194,8,Lo'ap's Muck Diving Pads,42.25,31.6875,0.3
17195,1,Muck-Ridden Galoshes,291,218.25,0.05
17196,8,Earthen Mark of Razing,20.25,15.1875,0.5
17197,2,Earthen Mark of Power,170,127.5,0.2
17198,7,Earthen Mark of Health,38.29,28.7175,0.35
17199,6,Spaulders of the Ring,80.83,60.6225,0.25
17200,5,Judicator's Gauntlets,9,6.75,0.15
17201,3,Cord of the Ring,88.67,66.5025,0.15
17202,1,Warcaster's Scaled Leggings,234,175.5,0.15
17203,8,Murkblood Avenger's Chestplate,34.88,26.16,0.2
17204,10,Melia's Lustrous Crown,9.2,6.9,0.5
17205,3,QR 9863 Warrior Chest,41.33,30.9975,0.15
17206,5,Greenkeeper's Pantaloons,61.6,46.2,0.05
17207,5,Thunderbringer's Guard,55,41.25,0.45
17208,10,Smuggler's Mitts,25,18.75,0.05
17209,8,Greenblood Pantaloons,52.13,39.0975,0.1
17210,4,Caustic Feelers,107,80.25,0.45
17211,2,Dark Shaman's Cover,190.5,142.875,0.2
17212,6,Eighty Silver Links,36.83,27.6225,0.4
17213,1,Murkblood Oven Mitts,459,344.25,0.1
17214,2,Murkblood Avenger's Legplates,218.5,163.875,0.3
17215,9,Burning Blade Peace Offering,40.78,30.585,0.45
17216,9,Clefthoof Helm,7,5.25,0.5
17217,9,Head of Cho'war,50.56,37.92,0.05
17218,8,Clefthoof Gloves,44,33,0.05
17219,4,Clefthoof Wristguards,73.75,55.3125,0.5
17220,1,Windroc Greaves,278,208.5,0.5
17221,9,Windroc Boots,21.56,16.17,0.45
17222,10,Windroc Shroud,0.9,0.675,0
17223,6,Peep's Whistle,70.17,52.6275,0.25
17224,5,Vindicator's Cinch,51.8,38.85,0.15
17225,10,Fen Strider's Bracer,24.9,18.675,0.1
17226,1,Explorer's Bands,270,202.5,0.15
17227,8,Bog Walker's Bands,52.38,39.285,0.1
17228,3,Murk-Darkened Bracers,18.33,13.7475,0.3
17229,2,Bog Walker's Belt,93.5,70.125,0.05
17230,2,Lantresor's Warblade,139,104.25,0.2
17231,3,Warmaul Prison Key,97.33,72.9975,0.05
17232,1,Burning Blade Devotee's Cinch,277,207.75,0.45
17233,10,Burning Blade Cultist Band,47.2,35.4,0.1
17234,9,Burning Blade Cultist Band,31.89,23.9175,0.35
17235,8,Lantresor's Warblade,30.63,22.9725,0.5
17236,3,Burning Blade Devotee's Cinch,79.67,59.7525,0.3
17237,6,Fen Strider's Footguards,63,47.25,0.15
17238,4,The Witch Doctor's Wraps,5.75,4.3125,0.3
17239,1,Daggerfen Mail,31,23.25,0.2
17240,7,Feralfen Mystic's Handwraps,61,45.75,0.15
17241,9,Feralfen Beastmaster's Hauberk,29.78,22.335,0.3
17242,9,Feralfen Champion's Boots,1,0.75,0.45
17243,7,Tim's Trusty Helmet,16.86,12.645,0.1
17244,4,Captain Krosh's Crash Helmet,52.75,39.5625,0.05
17245,3,Telaar Courier's Cloak,162.67,122.0025,0.5
17246,4,Glowing Crystal Insignia,116.25,87.1875,0.3
17247,6,Ancient Crystal Talisman,15.5,11.625,0.5
17248,4,Serpent Spirit's Drape,37,27.75,0.05
17249,4,Staff of the Four Golden Coins,64,48,0.15
17250,1,Bracers of the Battle Cleric,26,19.5,0.1
17251,7,King's Bulwark,60.57,45.4275,0.45
17252,6,Ogre Mauler's Badge,24.33,18.2475,0.35
17253,4,Ogre Handler's Shooter,43,32.25,0.4
17254,4,Ogre Basher's Slippers,64.25,48.1875,0.05
17255,4,Boots of the Specialist,109,81.75,0.35
17256,5,Wand of Happiness,57.2,42.9,0.35
17257,5,Uniting Charm,10.8,8.1,0.4
17258,1,Oshu'gun Relic,392,294,0.35
17259,2,Eye of Veil Skith,132,99,0.2
17260,6,Talbuk Cape,29.33,21.9975,0.4
17261,1,Ethereal Sash,331,248.25,0.45
17262,7,Eye of Veil Reskk,35.43,26.5725,0.05
17263,6,Hemet's Elekk Gun,22.67,17.0025,0
17264,5,Nesingwary Safari Stick,40.6,30.45,0.3
17265,3,Broken Fitz's Throwing Axe,17.33,12.9975,0.45
17266,4,Eye of Veil Shienor,24.5,18.375,0.1
17267,8,Telaar Supply Crate,57.38,43.035,0.15
17268,4,Cho'war's Key,79.25,59.4375,0.35
17269,7,Knothide Leather Scraps,38.29,28.7175,0.3
17270,5,Knothide Armor Kit,47.6,35.7,0.15
17271,1,Vindicator's Armor Kit,323,242.25,0.45
17272,5,Magister's Armor Kit,63.4,47.55,0
17273,7,Riding Crop,17.14,12.855,0.05
17274,1,Felscale Gloves,495,371.25,0.1
17275,10,Felscale Boots,37.1,27.825,0.15
17276,6,Felscale Pants,11.33,8.4975,0.15
17277,8,Felscale Breastplate,1.38,1.035,0.3
17278,6,Damp Woolen Blanket,39.5,29.625,0.15
17279,1,Scaled Draenic Boots,195,146.25,0.3
17280,1,Scaled Draenic Vest,173,129.75,0
17281,5,Scaled Draenic Gloves,53.4,40.05,0.4
17282,4,Scaled Draenic Pants,118.75,89.0625,0.35
17283,7,Mug'gok's Head,33.71,25.2825,0.3
17284,10,Thick Draenic Boots,33.3,24.975,0.3
17285,8,Thick Draenic Gloves,38.5,28.875,0.15
17286,3,Thick Draenic Pants,107.67,80.7525,0.45
17287,9,Thick Draenic Vest,40.11,30.0825,0.2
17288,1,Teromoth Sample,449,336.75,0.05
17289,9,Wild Draenish Boots,52.11,39.0825,0.35
17290,1,Wild Draenish Gloves,265,198.75,0.35
17291,5,Wild Draenish Leggings,58,43.5,0.1
17292,8,Wild Draenish Vest,38.63,28.9725,0.05
17293,7,Terokkar Chokeberry,54.29,40.7175,0.05
17294,10,Warp Hunter Essence,15.6,11.7,0.4
17295,2,Comfortable Insoles,131,98.25,0.35
17296,3,Stylin' Purple Hat,153,114.75,0.1
17297,3,Stylin' Adventure Hat,3.67,2.7525,0.2
17298,10,Stylin' Jungle Hat,37,27.75,0.4
17299,10,Stylin' Crimson Hat,4.6,3.45,0.4
17300,1,Fel Leather Gloves,91,68.25,0.3
17301,10,Fel Leather Boots,15.3,11.475,0.15
17302,7,Fel Leather Leggings,47.57,35.6775,0
17303,4,Heavy Clefthoof Vest,43.5,32.625,0.3
17304,3,Heavy Clefthoof Leggings,142.67,107.0025,0.05
17305,6,Heavy Clefthoof Boots,27,20.25,0.35
17306,9,Netherfury Leggings,48.44,36.33,0.35
17307,7,Netherfury Boots,12.14,9.105,0.05
17308,6,Netherfury Belt,31.5,23.625,0.25
17309,10,Felstalker Belt,6.3,4.725,0.4
17310,8,Felstalker Breastplate,18.88,14.16,0.2
17311,2,Felstalker Bracers,25.5,19.125,0.05
17312,4,Crystal Infused Leather,86.5,64.875,0.25
17313,5,Fel Scales,24,18,0.35
17314,7,Breastplate of Retribution,5.71,4.2825,0.15
17315,9,Scaled Legs of Ruination,29.44,22.08,0.4
17316,3,Luanga's Orders,82.33,61.7475,0.4
17317,9,Luanga's Orders,45.44,34.08,0.25
17318,1,Fel Hide,138,103.5,0.3
17319,6,Thick Clefthoof Leather,24.83,18.6225,0.05
17320,6,Moonkin Headdress,41.17,30.8775,0.05
17321,2,Deadly Borer Leggings,62.5,46.875,0.15
17322,8,Perfectly Balanced Cape,16.75,12.5625,0.15
17323,7,Holy Healing Band,24.29,18.2175,0.3
17324,5,Crimson Pendant of Clarity,18.4,13.8,0.4
17325,6,Jade Warrior Pauldrons,78,58.5,0.2
17326,1,Handguards of Precision,207,155.25,0.25
17327,3,Sure-Step Boots,31.67,23.7525,0.5
17328,3,Mantle of Magical Might,104.33,78.2475,0.2
17329,4,Arakkoa Feather,1.25,0.9375,0.3
17330,3,Pattern: Heavy Knothide Leather,97,72.75,0.2
17331,7,Pattern: Vindicator's Armor Kit,45,33.75,0.05
17332,3,Pattern: Magister's Armor Kit,106,79.5,0.5
17333,8,Pattern: Riding Crop,12.88,9.66,0.3
17334,6,Pattern: Comfortable Insoles,79.33,59.4975,0.3
17335,10,Sealed Box,18.9,14.175,0.05
17336,2,Pattern: Stylin' Purple Hat,201,150.75,0.35
